file_name,text
26WtY7MySfKe6YXzQ8owC8_26WtY7MySfKe6YXzQ8owC8-004.png,"1girl, candy, lollipop, food, holding candy, animal ears, solo, holding lollipop, white hair, rabbit ears, holding, frills, long hair, dress, sitting, holding food, short sleeves, black eyes, looking at viewer, stuffed toy, fake animal ears, corset, bow, hairband, stuffed animal, frilled dress, puffy sleeves, couch, blue bow, puffy short sleeves, white dress, lolita fashion, curtains, ribbon, bowtie"
26WtY7MySfKe6YXzQ8owC8_26WtY7MySfKe6YXzQ8owC8-005.png,"1girl, animal ears, food, solo, candy, long hair, rabbit ears, lollipop, holding, white hair, holding candy, dress, frills, holding food, looking at viewer, holding lollipop, white dress, short sleeves, hairband, wrist cuffs, corset, fake animal ears, indoors, black eyes, ribbon, pantyhose, frilled dress, blush, skirt hold, lolita fashion, puffy sleeves, cowboy shot, very long hair"
26aoq6X2dTKreTKK3LBjkY_26aoq6X2dTKreTKK3LBjkY-001.png,"1girl, weapon, gun, animal ears, solo, rifle, holding, hair over one eye, holding weapon, purple hair, tail, holding gun, black hair, bodysuit, long hair, animal ear fluff, sitting, shell casing, looking at viewer, sniper rifle, multicolored hair, scope, black bodysuit, colored inner hair, grey eyes, knee up, braid, closed mouth, gloves, black footwear, outdoors, black gloves, two-tone hair, breasts, boots, bullet"
26aoq6X2dTKreTKK3LBjkY_26aoq6X2dTKreTKK3LBjkY-002.png,"1girl, weapon, gun, solo, hair over one eye, holding, holding weapon, animal ears, black hair, sitting, purple hair, holding gun, bodysuit, rifle, long hair, looking at viewer, torn clothes, multicolored hair, breasts, shell casing, knee up, black bodysuit, gloves, braid, scope, grey eyes, outdoors, bullet, colored inner hair, closed mouth, black gloves, large breasts, assault rifle, suppressor, two-tone hair"
26aoq6X2dTKreTKK3LBjkY_26aoq6X2dTKreTKK3LBjkY-003.png,"1girl, weapon, animal ears, gun, solo, rifle, hair over one eye, tail, long hair, holding, shell casing, black hair, purple hair, holding weapon, bodysuit, animal ear fluff, sitting, looking at viewer, holding gun, scope, sniper rifle, gloves, multicolored hair, grey eyes, outdoors, fox ears, black bodysuit, bullet, building, closed mouth, colored inner hair, knee up, fox girl, black gloves, torn clothes, breasts, fox tail, city"
26aoq6X2dTKreTKK3LBjkY_26aoq6X2dTKreTKK3LBjkY-004.png,"1girl, weapon, gun, animal ears, solo, holding, rifle, holding weapon, hair over one eye, purple hair, long hair, holding gun, tail, shell casing, sitting, black hair, animal ear fluff, looking at viewer, bodysuit, night, multicolored hair, black footwear, gloves, scope, boots, closed mouth, colored inner hair, sniper rifle, fox ears, outdoors, building, knees up, grey eyes, bullet, fox tail"
26cdeYZUFsPDQ86T3sWYh6_26cdeYZUFsPDQ86T3sWYh6-001.png,"1girl, animal ears, cat ears, tail, cat tail, black hair, long hair, multicolored hair, shirt, colored inner hair, jacket, white shirt, solo, cat girl, animal ear fluff, black jacket, long sleeves, looking at viewer, collared shirt, white background, blue hair, two-tone hair, simple background, orange eyes, hair intakes, closed mouth, breasts, very long hair, ahoge, halo, upper body, belt, hands up, floating hair, skirt, black skirt, zipper"
26cdeYZUFsPDQ86T3sWYh6_26cdeYZUFsPDQ86T3sWYh6-002.png,"1girl, animal ears, red eyes, tail, black hair, cat ears, cat tail, red hair, animal ear fluff, skirt, holding, jacket, solo, multicolored hair, black jacket, weapon, short hair, shirt, cat girl, long sleeves, holding weapon, black skirt, white shirt, closed mouth, two-tone hair, collared shirt, sword, pleated skirt, colored inner hair, holding sword, white background"
26ipqTJdeUhtQL5U3nAG6M_26ipqTJdeUhtQL5U3nAG6M-001.png,"1girl, breasts, solo, smile, blue eyes, shorts, cleavage, wet, looking at viewer, towel, pink shorts, blonde hair, long hair, bottle, indoors, night, blush, bare shoulders, closed mouth, towel around neck, dolphin shorts, sleeveless, standing, wet clothes, window, camisole, shirt, cowboy shot, short shorts, curtains, large breasts, doorway, water bottle, sleeveless shirt, medium breasts, thighs, bare arms, see-through, white shirt, collarbone, wet hair, cityscape, tiles, pov doorway, bra visible through clothes"
26ipqTJdeUhtQL5U3nAG6M_26ipqTJdeUhtQL5U3nAG6M-002.png,"1girl, breasts, solo, smile, wet, blue eyes, looking at viewer, shorts, towel, cleavage, curtains, bottle, night, dolphin shorts, standing, indoors, pink shorts, water bottle, closed mouth, curtain grab, bare shoulders, camisole, long hair, blush, sleeveless, short shorts, thighs, wet clothes, window, shirt, towel around neck, sleeveless shirt, medium breasts, bare arms, white shirt, wet hair, see-through, collarbone, large breasts, brown hair, blonde hair, doorway, night sky"
26ipqTJdeUhtQL5U3nAG6M_26ipqTJdeUhtQL5U3nAG6M-003.png,"1girl, breasts, solo, towel, shorts, blue eyes, wet, smile, looking at viewer, long hair, blonde hair, bottle, camisole, dolphin shorts, pink shorts, indoors, cleavage, night, closed mouth, standing, towel around neck, water bottle, blush, medium breasts, curtains, short shorts, holding, window, wet hair, bare shoulders, spaghetti strap, collarbone, wet clothes, white camisole, thighs, sleeveless, shirt, sky, bare arms, white shirt, sleeveless shirt"
26ipqTJdeUhtQL5U3nAG6M_26ipqTJdeUhtQL5U3nAG6M-004.png,"1girl, solo, breasts, towel, blue eyes, smile, shorts, bottle, looking at viewer, holding, wet, indoors, pink shorts, camisole, dolphin shorts, cleavage, night, blush, closed mouth, bare shoulders, standing, holding bottle, short shorts, medium breasts, water bottle, sleeveless, thighs, towel around neck, window, bare arms, curtains, brown hair, shirt, long hair, small breasts, sleeveless shirt"
26vbtvetih4G7ydRtkm2bk_26vbtvetih4G7ydRtkm2bk-001.png,"1girl, japanese clothes, kimono, solo, blonde hair, hair ornament, blue eyes, looking at viewer, sash, flower, leaf, hair flower, obi, blush, smile, autumn leaves, breasts, closed mouth, yukata, white kimono, braid, maple leaf, floral print, own hands together, ahoge, long sleeves, blurry, wide sleeves, hair between eyes, sidelocks, print kimono, hair bun, standing, cowboy shot, large breasts, leaf print, medium breasts, short hair"
26vbtvetih4G7ydRtkm2bk_26vbtvetih4G7ydRtkm2bk-002.png,"1girl, solo, japanese clothes, blonde hair, kimono, looking at viewer, hair ornament, leaf, blush, autumn leaves, upper body, breasts, blue eyes, sash, short hair, maple leaf, parted lips, flower, hair flower, obi, yukata, hair between eyes, white kimono"
26wBL2VsWTPQ3skUD9w3gq_26wBL2VsWTPQ3skUD9w3gq-001.png,"pink hair, solo, holding, 1boy, heart, hat, male focus, red belt, pants, belt, short hair, looking at viewer, cape, white cape, black pants, long sleeves, white headwear, holding weapon, closed mouth, weapon, polearm, holding polearm, grey eyes, thigh boots, hair between eyes, boots, jacket, cowboy shot, tassel, shirt, ascot, black footwear, petals"
27FcWFC8bvz3idcxw6BTQH_27FcWFC8bvz3idcxw6BTQH-001.png,"no humans, claws, solo, open mouth, teeth, sharp teeth, pokemon \(creature\), outdoors, standing, nature, forest, horns, blurry, tree, full body, red eyes, looking at viewer, grass, dragon, tail"
27FnVRYAyvqccDBNCWX5vV_27FnVRYAyvqccDBNCWX5vV-001.png,"1girl, solo, blue eyes, pink hair, flower, long hair, clock, smile, outdoors, hair ornament, looking at viewer, hair flower, balloon, blush, jewelry, earrings, sky, clock tower, wavy hair, frills, day, yellow flower, flower earrings, tower, cowboy shot, short sleeves, blue sky, dress, hands up, skirt, braid, building, closed mouth, standing, cloud, white shirt, layered skirt, frilled dress, frilled skirt, shirt, pink flower, striped skirt"
27FnVRYAyvqccDBNCWX5vV_27FnVRYAyvqccDBNCWX5vV-002.png,"1girl, solo, balloon, long hair, blue eyes, flower, pink hair, dress, hair ornament, smile, hair flower, jewelry, earrings, looking at viewer, blush, flower earrings, short sleeves, blue dress, closed mouth, yellow flower, frills, white background, frilled dress, wrist cuffs, braid, puffy sleeves, simple background, puffy short sleeves, cowboy shot, wavy hair, holding, hand up, clothing cutout, white flower, necklace, breasts"
27FnVRYAyvqccDBNCWX5vV_27FnVRYAyvqccDBNCWX5vV-003.png,"1girl, solo, clock, blue eyes, pink hair, flower, long hair, hair flower, smile, hair ornament, clock tower, long sleeves, frills, balloon, dress, looking at viewer, outdoors, tower, blush, frilled dress, jewelry, pink dress, earrings, white shirt, shirt, yellow flower, closed mouth, day, skirt hold, holding, building, sky, wavy hair, bow, blue flower, pink skirt, holding balloon, collared shirt, flower earrings, blue sky, puffy long sleeves, ribbon, pleated dress, pink flower, white flower, very long hair, neck ribbon, skirt"
27FnVRYAyvqccDBNCWX5vV_27FnVRYAyvqccDBNCWX5vV-004.png,"1girl, solo, flower, long hair, pink hair, clock, blue eyes, hair flower, hair ornament, smile, looking at viewer, dress, outdoors, blush, clock tower, frills, tower, wrist cuffs, earrings, yellow flower, jewelry, frilled dress, breasts, sky, wavy hair, day, balloon, pink dress, closed mouth, ribbon, building, cowboy shot, blue sky, short sleeves, flower earrings, multicolored clothes, cleavage, cloud, standing"
27FnVRYAyvqccDBNCWX5vV_27FnVRYAyvqccDBNCWX5vV-005.png,"1girl, solo, flower, pink hair, blue eyes, clock, long hair, hair flower, hair ornament, jewelry, smile, outdoors, balloon, looking at viewer, skirt, blush, yellow flower, earrings, shirt, flower earrings, day, sky, short sleeves, frills, wavy hair, blue shirt, closed mouth, necklace, white skirt, blue sky, cloud, clock tower, striped skirt, building, skirt hold, striped clothes, tower, blue flower, cowboy shot, bracelet, hand up, bow, ribbon, white flower, twintails, collarbone, vertical-striped clothes, standing, pink flower"
27RCTzoEj6y6L8hU5eQko8_27RCTzoEj6y6L8hU5eQko8-001.jpg,"1girl, breasts, wings, horns, dress, solo, long hair, gloves, moon, pointy ears, looking at viewer, black gloves, full moon, black dress, bare shoulders, smile, backless outfit, ass, skull, looking back, backless dress, feathered wings, very long hair, white hair, red moon, black wings, night, hair between eyes, yellow eyes, large breasts, from behind, side slit, demon horns, medium breasts, outdoors, cowboy shot, parted lips, back, bare back"
27RCTzoEj6y6L8hU5eQko8_27RCTzoEj6y6L8hU5eQko8-002.png,"1girl, breasts, wings, dress, horns, gloves, long hair, pointy ears, solo, ass, looking back, elbow gloves, yellow eyes, looking at viewer, moon, white hair, large breasts, from behind, bare shoulders, backless outfit, backless dress, black gloves, full moon, black dress, skull, black wings, parted lips, feathered wings, red moon, night, very long hair, demon horns, back, side slit, outdoors, hair between eyes, smile, demon girl, bare back, sky, castle, lace-trimmed gloves"
27XbZtMPVk5t7m9yGPN3kB_27XbZtMPVk5t7m9yGPN3kB-001.png,"1girl, solo, skirt, looking at viewer, looking back, indoors, shirt, window, white shirt, from behind, curtains, long sleeves, pleated skirt, thighs, brown hair, jewelry, sunlight, parted lips, miniskirt, earrings, plant, medium hair, blue skirt, striped clothes, day, short hair, brown eyes, hand up, black skirt, border, striped skirt"
27pKNc6ZZPV4YbKatNmr7a_27pKNc6ZZPV4YbKatNmr7a-001.png,"solo, one eye closed, green eyes, pants, black pants, multicolored hair, shirt, black headwear, smile, hat, bow, black hair, blue hair, looking at viewer, striped bow, bowtie, black jacket, jacket, long sleeves, hair between eyes, white shirt, striped bowtie, collared shirt, two-sided fabric, closed mouth, ;\), earrings, finger to mouth, jewelry, black vest, vest, cowboy shot, short hair, 1girl, colored inner hair, cape, formal, hand up, two-tone hair, black cape, suit"
27xkPU9LJpxZjfq5HnxDz9_27xkPU9LJpxZjfq5HnxDz9-001.png,"1girl, solo, blue eyes, flower, holding, dress, looking at viewer, holding flower, jewelry, white dress, blush, earrings, sky, blonde hair, hat, outdoors, upper body, long hair, white flower, rose, cloud, floating hair, belt, puffy sleeves, short sleeves, o-ring, white rose, black headwear, covered mouth, frills"
28AumSHRgpVJQjdNh7pADD_28AumSHRgpVJQjdNh7pADD-001.png,"1girl, animal ears, dress, tail, cat ears, cat tail, pantyhose, outdoors, twintails, cat, sky, black cat, solo, moon, long hair, black dress, black footwear, tail ornament, ahoge, bow, animal ear fluff, black pantyhose, long sleeves, full body, cloud, full moon, low twintails, looking at viewer, tail bow, cat girl, blonde hair, :o, very long hair, frills, standing, blush, shoes, flower, choker, black choker, grass, star \(sky\), parted lips, fur trim, puffy long sleeves, green eyes, animal, starry sky, bell, frilled dress, puffy sleeves, night, blue eyes, huge moon, collar, hair ornament, ribbon"
28AumSHRgpVJQjdNh7pADD_28AumSHRgpVJQjdNh7pADD-002.png,"1girl, animal ears, cat, tail, outdoors, moon, sky, cat ears, long hair, heterochromia, cat tail, black cat, cloud, solo, flower, full moon, long sleeves, skirt, animal ear fluff, two side up, cat girl, red eyes, looking at viewer, night, standing, dress, belt, parted lips, shirt, yellow flower, animal, blue eyes, star \(sky\), blush, bell, black skirt, grass, black shirt, ribbon, neck ribbon, pleated skirt, white hair, field, :o"
28AumSHRgpVJQjdNh7pADD_28AumSHRgpVJQjdNh7pADD-003.png,"1girl, japanese clothes, animal ears, kimono, solo, long hair, tail ornament, moon, blue eyes, tail, sky, sash, black kimono, full moon, looking at viewer, obi, tail bell, outdoors, animal ear fluff, wide sleeves, star \(sky\), cloud, cat ears, cat tail, rabbit ears, long sleeves, very long hair, standing, starry sky, tail bow, night, blonde hair, tail ribbon, blush, ribbon, parted lips, cat girl, feet out of frame, night sky, bell"
28AumSHRgpVJQjdNh7pADD_28AumSHRgpVJQjdNh7pADD-004.png,"1girl, animal ears, moon, tail, animal ear fluff, cat, night, long hair, bell, skirt, solo, looking at viewer, cat tail, cat ears, sky, jacket, outdoors, full moon, cat girl, fur trim, night sky, braid, long sleeves, christmas tree, off shoulder, blonde hair, blush, white skirt, ahoge, fur-trimmed jacket, pink eyes, sweater, neck bell, black shirt, parted lips, jingle bell, open clothes, shirt, black cat, christmas, open jacket, star \(sky\)"
28PCuCkLvcnR5LMjFi7ndU_28PCuCkLvcnR5LMjFi7ndU-001.png,"1girl, solo, pointy ears, long hair, fire, white belt, smile, dress, looking at viewer, long sleeves, belt, green eyes, elf, blue dress, closed mouth, hair between eyes, white hair, breasts, floating hair, eyes visible through hair"
28PCuCkLvcnR5LMjFi7ndU_28PCuCkLvcnR5LMjFi7ndU-002.png,"1girl, breasts, solo, pointy ears, green eyes, cleavage, long hair, detached sleeves, large breasts, looking at viewer, smile, scar, armpits, multicolored hair, fire, clothing cutout, upper body, dress, bare shoulders, cleavage cutout, elf, white hair, arm up, parted lips, scar on face, hair intakes, green dress, colored inner hair, hair between eyes, long sleeves"
28PCuCkLvcnR5LMjFi7ndU_28PCuCkLvcnR5LMjFi7ndU-003.png,"1girl, solo, pointy ears, long hair, green eyes, hair ornament, detached sleeves, fire, smile, breasts, looking at viewer, scar, upper body, bare shoulders, hand on own chest, blue dress, dress, white hair, jewelry, earrings, closed mouth, hair between eyes, elf, scar on face, sleeveless, large breasts, scar across eye"
28bcBDWQszsc6an43Z3v55_28bcBDWQszsc6an43Z3v55-001.jpg,"1girl, wings, solo, halo, black wings, dress, black dress, chibi, smile, black footwear, pink background, feathered wings, multicolored hair, pink hair, white hair, full body, +_+, one side up, virtual youtuber, sleeveless dress, gradient background, looking at viewer, blush, sleeveless, sparkle, :d, standing, teeth, upper teeth only, open mouth, bare arms, bare shoulders, colored inner hair, pleated dress, halterneck, pink eyes, purple eyes, simple background, shoes, hair between eyes, hair ribbon, two-tone hair"
28i33DQjkJQAPrftGMe9oN_28i33DQjkJQAPrftGMe9oN-001.png,"1girl, cat, night, black hair, closed eyes, sleeping, pillow, black cat, lying, sky, under covers, indoors, night sky, window, long hair, star \(sky\), long sleeves, blanket, lamp, on back, animal, moon, bed, starry sky, clock, on bed, solo, black shirt, bed sheet"
28i33DQjkJQAPrftGMe9oN_28i33DQjkJQAPrftGMe9oN-002.png,"night, no humans, indoors, window, cat, sky, lamp, night sky, black cat, star \(sky\), bed, animal, pillow, bag, book, lying, cloud, starry sky, desk lamp, bedroom, on bed, animal focus, curtains, bookshelf, cup, scenery, yellow eyes, looking at viewer, mug, bed sheet"
28i33DQjkJQAPrftGMe9oN_28i33DQjkJQAPrftGMe9oN-003.png,"no humans, cat, night, black cat, window, indoors, sky, night sky, animal focus, animal, star \(sky\), bed, looking at viewer, camera, lamp, slit pupils, starry sky, lying, curtains, yellow eyes, bed sheet, cloud"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-001.png,"pointy ears, 1boy, cat, blue eyes, male focus, holding animal, pants, animal, blonde hair, holding, black pants, elf, long sleeves, short hair, calico, solo, holding cat, closed mouth, standing, hair between eyes, shirt, leaf, sweater, plant, simple background, looking at animal"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-002.png,"cat, 1boy, pointy ears, blue eyes, male focus, animal, blonde hair, leaf, outdoors, holding animal, solo, short hair, japanese clothes, closed mouth, holding, elf, calico, upper body, hair between eyes, day, looking at animal, kimono, plant, holding cat"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-003.png,"pointy ears, 1boy, green eyes, leaf, cat, male focus, holding animal, animal, holding, long sleeves, short hair, elf, blonde hair, looking at animal, solo, robe, calico, white robe, closed mouth, plant, holding cat, white pants, standing, white background"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-004.png,"pointy ears, 1boy, blue eyes, cat, blonde hair, male focus, leaf, animal, holding animal, holding, short hair, long sleeves, outdoors, upper body, closed mouth, solo, white shirt, shirt, calico, day, elf, holding cat"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-005.png,"pointy ears, green hair, green eyes, cat, 1boy, short hair, sweater, holding, animal, long sleeves, holding animal, male focus, solo, green sweater, elf, leaf, upper body, looking at viewer, closed mouth, blue eyes, plant, hair between eyes, holding cat, puffy long sleeves, blush, outdoors, sleeves past wrists, day"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-006.png,"pointy ears, 1boy, cat, male focus, orange hair, holding, animal, looking at viewer, short hair, solo, upper body, holding animal, leaf, elf, long sleeves, green eyes, collar, closed mouth, hair between eyes, shirt, calico, blush, white shirt, blue eyes, outdoors"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-007.png,"pointy ears, 1boy, green hair, green eyes, cat, male focus, brown pants, shirt, pants, long sleeves, short hair, elf, green shirt, looking at viewer, heterochromia, solo, hair between eyes, outdoors, leaf, closed mouth, day, animal, sitting, blush, blue eyes"
28oDb35zGh6BhAHUeMGThk_28oDb35zGh6BhAHUeMGThk-008.png,"pointy ears, 1boy, cat, male focus, elf, holding, animal, orange hair, short hair, holding animal, long sleeves, upper body, solo, closed mouth, blue eyes, leaf, hair between eyes, chinese clothes, looking at viewer, animal on shoulder, plant, shirt, aqua eyes"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-001.png,"1girl, weapon, horns, sword, solo, japanese clothes, sash, white kimono, obi, kimono, black hair, holding, holding weapon, snow, holding sword, east asian architecture, katana, red hair, architecture, blood, looking at viewer, outdoors, multicolored hair, wide sleeves, prosthesis, mechanical arms, colored inner hair, red eyes, obijime, oni, long sleeves, short hair, snowing, prosthetic arm, breasts, black gloves, obiage, standing, feet out of frame, gloves, closed mouth, building, two-tone hair, sky"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-002.png,"1girl, weapon, sword, holding sword, holding weapon, solo, horns, japanese clothes, holding, black hair, red hair, white kimono, kimono, east asian architecture, obi, sash, snow, architecture, multicolored hair, katana, looking at viewer, blood, outdoors, red eyes, short hair, colored inner hair, mechanical arms, armor, breasts, oni, gauntlets, feet out of frame, wide sleeves, standing, prosthesis, prosthetic arm, stairs, building, day, medium breasts, two-tone hair, long sleeves"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-003.png,"1girl, weapon, sword, solo, horns, japanese clothes, holding weapon, holding, white kimono, black hair, sash, east asian architecture, holding sword, blood, kimono, obi, katana, architecture, short hair, looking at viewer, snow, outdoors, wide sleeves, oni, sheath, breasts, feet out of frame, standing, night, mechanical legs, long sleeves, obijime, black eyes"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-004.png,"1girl, weapon, horns, solo, sword, holding, black hair, holding weapon, japanese clothes, red hair, holding sword, thighhighs, sash, white kimono, colored inner hair, multicolored hair, short hair, obi, breasts, gauntlets, kimono, red eyes, east asian architecture, looking at viewer, katana, snowing, armor, snow, blood, outdoors, architecture, black thighhighs, sky, mechanical arms, parted lips, medium breasts, oni, two-tone hair, night"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-005.png,"1girl, horns, weapon, solo, sword, red eyes, japanese clothes, white kimono, kimono, holding, holding weapon, katana, sash, white hair, armor, obi, looking at viewer, wide sleeves, holding sword, short hair, multicolored hair, red hair, oni, breasts, snow, east asian architecture, architecture, feet out of frame, shoulder armor, long sleeves, mechanical arms, sheath, outdoors, standing, from below, broken horn, medium breasts, japanese armor, gauntlets"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-006.png,"1girl, weapon, sword, horns, solo, japanese clothes, black hair, holding, holding weapon, holding sword, katana, kimono, black eyes, snow, looking at viewer, white kimono, short hair, multicolored hair, red hair, sash, east asian architecture, obi, outdoors, architecture, wide sleeves, colored inner hair, mechanical arms, long sleeves, oni, two-tone hair, prosthesis, standing, closed mouth, feet out of frame"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-007.png,"1girl, weapon, horns, sword, japanese clothes, solo, white kimono, kimono, holding weapon, holding, holding sword, red eyes, sash, white hair, looking at viewer, obi, katana, blood, red hair, multicolored hair, short hair, armor, colored inner hair, outdoors, oni, architecture, wide sleeves, east asian architecture, gauntlets, long sleeves, blood on clothes, sky, breasts, black sclera, stairs, shoulder armor, mechanical arms, colored sclera, parted lips, day, sheath"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-008.png,"1girl, weapon, sword, japanese clothes, katana, holding weapon, solo, horns, white kimono, blood, holding sword, holding, kimono, obi, sash, red eyes, black hair, snow, architecture, short hair, oni, east asian architecture, standing, geta, blood on weapon, outdoors, looking at viewer, multicolored hair, snowing, stairs, wide sleeves, long sleeves, full body, red hair, blood on clothes, thighhighs, gloves, breasts, black gloves, obijime, shrine, torii, closed mouth, colored inner hair, bob cut, two-tone hair"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-009.png,"1girl, weapon, sword, red eyes, horns, solo, japanese clothes, holding, holding sword, holding weapon, kimono, snow, white kimono, black hair, mechanical arms, east asian architecture, katana, sash, obi, architecture, red hair, outdoors, multicolored hair, prosthesis, short hair, colored inner hair, thighhighs, breasts, prosthetic arm, oni, single mechanical arm, two-tone hair, dutch angle"
28qUxRVjvpYagwAouNv9bN_28qUxRVjvpYagwAouNv9bN-010.png,"1girl, weapon, sword, horns, solo, holding, japanese clothes, holding weapon, black hair, sash, holding sword, snow, obi, architecture, east asian architecture, outdoors, short hair, blood, wide sleeves, kimono, white kimono, colored inner hair, looking at viewer, oni, katana, blue hair, armor, breasts, multicolored hair, snowing, shoulder armor, gloves, long sleeves, thighhighs, black gloves, sky, standing, two-tone hair, hand fan, parted lips, black thighhighs, broken horn, tree, medium breasts, holding fan, cowboy shot, black eyes"
28riq7LRofhrqf5LqnMnWV_28riq7LRofhrqf5LqnMnWV-001.png,"1girl, solo, piercing, tongue, tongue out, blue eyes, tattoo, twintails, looking at viewer, jacket, long hair, belt, navel, black jacket, midriff, jewelry, ear piercing, navel piercing, white hair, crop top, sleeveless shirt, earrings, black shirt, skirt, bare shoulders, open clothes, shirt, blush, small breasts, sleeveless, hair ornament, :p, black skirt, open jacket, long sleeves, breasts, off shoulder, shorts, white background, shoulder tattoo, black shorts, black belt, flower tattoo, thigh strap, chain, simple background, flower, thighs"
29473SUZNcDUkoEEpLiaZR_29473SUZNcDUkoEEpLiaZR-001.png,"1girl, japanese clothes, twintails, solo, miko, green eyes, black hair, smile, hakama, red hakama, cherry blossoms, flower, looking at viewer, open mouth, long hair, petals, hakama skirt, skirt, from above, hair ornament, kimono, wide sleeves, white kimono, outstretched arms, long sleeves, :d, hair flower, blush, looking up, pink flower, branch, outdoors, spread arms"
29D8PZvxwZMCxEgKTdYyU7_29D8PZvxwZMCxEgKTdYyU7-001.png,"1girl, solo, dress, hair ornament, hair flower, flower, looking at viewer, short sleeves, blush, closed mouth, short hair, puffy sleeves, frills, blue eyes, feet out of frame, blue hair, frilled dress, own hands together, puffy short sleeves, choker, notice lines, hands up, pink flower, collared dress, ribbon, sitting, blue dress"
29ZVCHntpUgsPugGAmrZQE_29ZVCHntpUgsPugGAmrZQE-001.png,"1girl, weapon, horns, japanese clothes, kimono, sword, solo, holding, holding weapon, long hair, holding sword, hair ornament, yellow eyes, cherry blossoms, sash, obi, katana, flower, looking at viewer, earrings, white hair, wide sleeves, jewelry, floral print, hair flower, sheath, long sleeves, black kimono, closed mouth, petals, breasts, unsheathing, blue kimono, tassel, night, blue hair, sky, print kimono"
29fvKWrj6gku4eLTnGXRWw_29fvKWrj6gku4eLTnGXRWw-001.png,"1girl, crop top, solo, long hair, navel, twintails, thighhighs, blue eyes, midriff, skirt, smile, pink hair, looking at viewer, stomach, water gun, white thighhighs, sleeveless shirt, shirt, sailor collar, holding, hat, water, choker, thighs, sleeveless, miniskirt, open mouth, blue skirt, very long hair, standing, wrist cuffs, bare shoulders, white shirt, short sleeves, detached sleeves, zettai ryouiki, dolphin, white headwear, shoes, :d, dual wielding, frills, holding water gun, sailor hat, bow, outdoors, layered skirt, sky, day, blue footwear, leg up, pleated skirt, wading, hands up, frilled skirt, buttons, hair bow, star \(symbol\), crop top overhang, puffy sleeves, frilled shirt, standing on one leg, breasts, fish, high heels, sun, beret, jewelry, hair ornament"
29fvKWrj6gku4eLTnGXRWw_29fvKWrj6gku4eLTnGXRWw-002.png,"1girl, solo, crop top, midriff, long hair, thighhighs, twintails, blue eyes, skirt, smile, navel, hat, wrist cuffs, water gun, shirt, choker, white thighhighs, sailor collar, looking at viewer, pink hair, short sleeves, stomach, white skirt, miniskirt, zettai ryouiki, pleated skirt, holding, white shirt, water, very long hair, shoes, sailor hat, sitting, thighs, starfish, bow, holding water gun, bowtie, blue footwear, crop top overhang, puffy sleeves, sailor shirt, closed mouth, shell, white headwear, frills, buttons, white sailor collar, frilled choker, ribbon, nail polish, wariza, hand up, outdoors, puffy short sleeves, jewelry, beach, hair ribbon, layered skirt"
29y4pxaivwoxpLGwoGWkVG_29y4pxaivwoxpLGwoGWkVG-001.png,"1girl, solo, blue eyes, black hair, multicolored hair, flower, hair ornament, hair bun, detached sleeves, looking at viewer, hair flower, white hair, ahoge, long hair, smile, double bun, two-tone hair, fang, split-color hair, open mouth, blush, bare shoulders, night, red flower, sleeves past fingers, frills, sleeves past wrists, upper body, architecture, black kimono, virtual youtuber, east asian architecture, :d, long sleeves, sky"
29y4pxaivwoxpLGwoGWkVG_29y4pxaivwoxpLGwoGWkVG-002.png,"1girl, multicolored hair, animal ears, black hair, solo, blue eyes, white hair, ahoge, long hair, looking at viewer, two-tone hair, hair ornament, animal ear fluff, flower, hairband, frills, bell, bare shoulders, split-color hair, frilled sleeves, architecture, hair flower, virtual youtuber, blush, long sleeves, wide sleeves, dress, east asian architecture, parted lips, tiger ears, red flower, night, detached sleeves, black kimono, very long hair, japanese clothes, bird, outdoors, red ribbon, black dress, jingle bell"
2A3XFaZ5ZUwWfXShL3YLrL_2A3XFaZ5ZUwWfXShL3YLrL-001.png,"1girl, solo, jacket, green eyes, denim, pants, purple hair, jeans, looking at viewer, sweater, long sleeves, open clothes, ponytail, open jacket, white sweater, turtleneck, scar, high-waist pants, cowboy shot, long hair, turtleneck sweater, parted lips, hair between eyes, breasts, blue pants, scar on face, green jacket, fire, shirt tucked in, ribbed sweater, explosion, standing, hand up"
